	hrf_0	hrf_1	hrf_2	hrf_3	hrf_4	hrf_5	hrf_6	hrf_7	hrf_8	hrf_9	hrf_10	hrf_11	hrf_12	hrf_13	hrf_14	hrf_15	hrf_16	hrf_17	hrf_18	hrf_19
13.9	-2.71826074349049e-05	-0.0020596892696416107	-0.006644739361122228	-0.023258588567242285	-0.0539874189466951	-0.06602533231786496	-0.07040872555315938	-0.06885087460958894	-0.06526085000419936	-0.05838867478601034	-0.04472780295223069	-0.028465110939544177	-0.013204365018785432	0.003308986725968579	0.020483964135500885	0.041126924000037916	0.06685414031712475	0.09441454195952045	0.12465553210342718	0.15336780823462334
14.0	7.477734633576378e-05	-0.001798241642494034	-0.006087062033135522	-0.022140740456350387	-0.05281489567933756	-0.06523290374154722	-0.06988932564540594	-0.06852019817970165	-0.06527637974175451	-0.0588399381814387	-0.045585480174405384	-0.02953793043569419	-0.014387922281622778	0.0019362877576924716	0.018716971540663704	0.03882256992393251	0.06393818990213394	0.09090004056021248	0.1207848293345091	0.1491239640283433
14.100000000000001	0.00015962203943592024	-0.0015647703384185562	-0.005572300629144742	-0.0210714312646323	-0.05166207562329802	-0.06444483567475076	-0.06936900803251891	-0.06818659100621828	-0.06528167656039958	-0.05927488404732586	-0.04642873173521198	-0.030600831465730984	-0.0155563809066546	0.0005982384513906061	0.017013179491697027	0.036607594486103186	0.061132852394930985	0.08750874089783271	0.11702839625399362	0.1449919771308223
14.200000000000001	0.00022943655268857594	-0.0013566556821062988	-0.005097522366626992	-0.020048945029670875	-0.050528902176559885	-0.06366132395952726	-0.06884800728046181	-0.06785036704744793	-0.0652771161837519	-0.05969378489393917	-0.04725757536147424	-0.0316541671073615	-0.0167112474031528	-0.0007082117924306707	0.01536850497532438	0.03447758296213187	0.05843392472079221	0.08423676521548708	0.113383169178786	0.1409691748593321
14.3	0.00028609447059639424	-0.001171489565054157	-0.004659958459976989	-0.01907159429657789	-0.04941529975774761	-0.06288254884940189	-0.06832654060495846	-0.06751181235228551	-0.06526304661422075	-0.06009688525905814	-0.04807198072892899	-0.032698174577383735	-0.01785383615230641	-0.001985882102932815	0.013779081447459318	0.03242829598011403	0.055837331430095685	0.08108033061977883	0.10984614894676048	0.13705293334838398
14.4	0.00033127573923064134	-0.001007061878029609	-0.004256998733881915	-0.018137722825241835	-0.04832117549061888	-0.06210867626239408	-0.06780480949908733	-0.06717118775709269	-0.06523979099278437	-0.060484405405776535	-0.04887187583452653	-0.03373298528953036	-0.018985280351712805	-0.0032373682474572123	0.012241253990589819	0.030455667012810276	0.05333912329069718	0.0780357486318629	0.10641440070022169	0.13324067761150732
14.5	0.00036648340823734976	-0.0008613474018290407	-0.0038861859649518115	-0.017245707892242994	-0.04724642074882136	-0.061339858911001875	-0.06728300119346124	-0.06682873132484439	-0.06520765016965811	-0.06085654464300581	-0.04965715283146568	-0.03475863434134667	-0.020106542600289993	-0.004465050669626786	0.010751574397388152	0.028555799741349946	0.050935475733236826	0.07509942457443171	0.10308505357305808	0.129529881520777
14.600000000000001	0.00039305927550432396	-0.0007324931983074785	-0.003545210024656747	-0.01639396222313232	-0.04619091257368481	-0.06057623732195513	-0.06676128996594914	-0.06648466054986894	-0.06516690501302178	-0.061213484302304874	-0.05042767336634317	-0.03577506945814493	-0.021218425132148208	-0.005671102455466664	0.009306796187266436	0.026724965301449386	0.04862268716572962	0.07226785681098484	0.09985530029069019	0.1259180677112321
14.700000000000001	0.0004121984614043248	-0.0006188065328001784	-0.0032319018883564888	-0.015580935588330893	-0.045154514976605276	-0.05981794075724516	-0.06623983831626826	-0.06613917434958483	-0.06511781848065992	-0.06155539040203356	-0.05118327345528464	-0.03678215942110714	-0.022321579708175165	-0.006857497226639086	0.00790386956137832	0.024959599421656865	0.046397177172407614	0.06953763585255299	0.0967223966912459	0.12240280741680856
14.8	0.00042496294621899007	-0.0005187433495462721	-0.002944227567547067	-0.014805116093577765	-0.04413708013647	-0.05906508804676556	-0.06571879801930056	-0.06579245486284307	-0.06506063747723148	-0.061882416027339474	-0.05192376793352361	-0.03777970200553929	-0.023416517174176425	-0.008026016960323895	0.00653993630060016	0.023256299461863025	0.04425548461050606	0.06690544334594968	0.093683661175773	0.11898172024393033
14.9	0.00043229410955490134	-0.0004308973134555987	-0.002680282015375229	-0.014065031193661546	-0.043138449501576144	-0.0583177883418355	-0.06519831106963278	-0.06544466907282091	-0.06499559451789894	-0.06219470345217369	-0.05264895451057723	-0.03876743145414478	-0.024503616694361494	-0.009178259735548942	0.005212324610262553	0.021611821359226714	0.042194265617503106	0.06436805095658528	0.0907364740947308	0.11565247388845346
15.0	0.0004350243144710588	-0.0003539894244264591	-0.0024382830489717575	-0.01335924845608264	-0.04215845480458191	-0.05757614179791621	-0.06467851052859519	-0.0650959702708736	-0.06492290921721126	-0.06249238602736112	-0.05335861746099298	-0.039745025509108176	-0.025583134668818498	-0.010315647405848184	0.003918543914838376	0.020023076487740193	0.04021029154023596	0.0619223191579162	0.08787827707745736	0.11241278380124956
15.100000000000001	0.0004338875818210538	-0.00028685820432617433	-0.002216565326192996	-0.012686376099333372	-0.04119691899821525	-0.05684024019396816	-0.06415952128395447	-0.06474649937632293	-0.06484278962044164	-0.0627755898567406	-0.054052530978513	-0.04071211202558634	-0.0266552133433897	-0.011439433198097329	0.0026562796054121264	0.018487128436887164	0.038300446796314704	0.059565195938696504	0.08510657231081356	0.10926041280732707
15.200000000000001	0.0004295294021271399	-0.00022845045158652736	-0.0020135744089265465	-0.012045063328629386	-0.04025365711871137	-0.05611016749511532	-0.06364146073140077	-0.06439638612584615	-0.0647554333930182	-0.06304443528151142	-0.05473046221955321	-0.041668275188128566	-0.027719889120055224	-0.012550709237220736	0.0014233877425244858	0.01700118971421601	0.03646172667733655	0.05729371543835752	0.08241892177274791	0.10619317068303263
15.3	0.0004225157332910573	-0.0001778125540551692	-0.0018278609401712863	-0.011434000490184287	-0.03932847708328805	-0.05538600036457867	-0.063124439386053	-0.06404575014491826	-0.06466102888224763	-0.06329903819119367	-0.055392174060004074	-0.04261306135038312	-0.028777100575617776	-0.01365041399618	0.00021788971689780078	0.015562618376149437	0.03469123510255931	0.05510499652004766	0.07981294642608176	0.10320891369554654
15.4	0.0004133412327360316	-0.00013408234718976676	-0.001658074957629006	-0.010851919063482856	-0.038421180427352306	-0.05466780863021179	-0.06260856143136617	-0.0636947019126409	-0.06455975606422144	-0.06353951117799514	-0.056037427587612945	-0.043545984517392056	-0.029826696196065382	-0.014739339670363628	-0.0009620331294182786	0.014168914590974826	0.032986182330921855	0.052996241290131196	0.07728632537742561	0.10030554410857409
15.5	0.00040243677228182036	-9.648150180535386e-05	-0.0015029603625068846	-0.010297591509472608	-0.037531562986587476	-0.05395565571040236	-0.06209392521207825	-0.06334334363026725	-0.06445178738757219	-0.06376596454990369	-0.05666598435054256	-0.04446653148870765	-0.030868441833641	-0.015818139475079596	-0.002118044918800339	0.012817717137682701	0.03134388263859474	0.0509647335722524	0.07483679500575556	0.09748100965785383
15.600000000000001	0.0003901762832817866	-6.430842330743664e-05	-0.0013613495586073667	-0.009769830991155814	-0.03665941552857534	-0.053249599003593044	-0.061580623677145466	-0.06299177000279133	-0.06433728852465506	-0.0639785072164473	-0.057277608381167536	-0.04537416667952952	-0.031902027893201935	-0.01688733486442365	-0.0032516606878080735	0.01150679984414103	0.029761751968600033	0.0490078373434285	0.07246214806483464	0.09473330299983088
15.700000000000001	0.0003768829783905747	-3.693164259629628e-05	-0.0012321582735415472	-0.009267490981719577	-0.03580452433815952	-0.0525496902452207	-0.0610687447780029	-0.06264006894210399	-0.06421641903971094	-0.06417724745981628	-0.05787206801272488	-0.04626833663609777	-0.032927076254074046	-0.017947322669362838	-0.004364251867734392	0.010234067968005037	0.028237305558455578	0.04712299513903668	0.07016023276333863	0.09206046113660407
15.8	0.0003628349948615671	-1.3783677540976764e-05	-0.0011143805710197327	-0.008789464774083837	-0.03496667176035695	-0.05185597583545911	-0.06055837182693141	-0.06228832219943296	-0.06408933298264283	-0.0643622936028798	-0.05844913750506997	-0.04714847426064923	-0.03394314693319713	-0.018998382152366673	-0.005457051792398184	0.00899755452373959	0.02676815555126641	0.045307726432996735	0.06792895182624702	0.0894605648200191
15.9	0.0003482705025667269	5.644656959883011e-06	-0.0010070840606207214	-0.00833468490457687	-0.03414563670426007	-0.051168497140788	-0.060049583819809946	-0.061936605934057	-0.06395617941620345	-0.06453375458456684	-0.05900859849456978	-0.04801400276031482	-0.03494974449497651	-0.0200406819754878	-0.006531161229215908	0.007795416559179953	0.025352008595204027	0.04355962599892906	0.0657662615407762	0.08693173793756825
16.0	0.00033339231804725336	2.180951284923e-05	-0.0009094053091946712	-0.007902122502353684	-0.033341195111048175	-0.05048729077207868	-0.0595424557270845	-0.06158499122462587	-0.06381710288362126	-0.0646917404521199	-0.05955024128197308	-0.0488643393335613	-0.03594632421288949	-0.021074287078296235	-0.007587553929172139	0.006625931385152895	0.023986663435877704	0.04187636225758274	0.06367017078987236	0.08447214688255804
16.1	0.00031837206389510913	3.511886947047964e-05	-0.0008205454560881745	-0.007490786575159418	-0.032553120388933154	-0.04981238884159805	-0.059037058756375986	-0.06123354452882028	-0.0636722438229941	-0.06483636277883106	-0.06007386597103597	-0.049698898606916814	-0.03693229798755336	-0.022099165461652713	-0.008627082190842784	0.005487492761832062	0.02267000850570913	0.040255675615369635	0.06163874007604226	0.08207999991082077
16.2	0.00030335391067736703	4.593701355484233e-05	-0.0007397660326705091	-0.007099723241092019	-0.031781183817597335	-0.049143819201063595	-0.05853346058978813	-0.06088232809652933	-0.0635217389341553	-0.06496773501506078	-0.06057928346968721	-0.05051709583403759	-0.03790704002566625	-0.023115194872887677	-0.009650482433185892	0.004378607045675673	0.021400019514063232	0.03869537679842172	0.059670080538065585	0.07975354648607144
16.3	0.00028845793648531713	5.4588661150826435e-05	-0.0006663849851646236	-0.006728014915144763	-0.031025154924450567	-0.04848160566265717	-0.05803172559864736	-0.060531400341232215	-0.06336572150313313	-0.06508597277961145	-0.06106631636458131	-0.05131834986843576	-0.038869892283901426	-0.024122169387569285	-0.010658380771344471	0.003297889301008086	0.02017475704157043	0.0371933451861921	0.05776235296293228	0.0774910766158535
16.400000000000002	0.0002737831370504877	6.13627436069334e-05	-0.000599772898524815	-0.0063747794584946725	-0.03028480183481303	-0.04782576820468713	-0.05753191503811457	-0.06018081617381037	-0.06320432168881372	-0.0651911940978242	-0.061534799679063994	-0.05210208592056405	-0.03982016968165083	-0.025119805882701268	-0.011651298589279683	0.0022440593805352765	0.018992364141787153	0.03574752714825494	0.055913766795144274	0.07529092017986401
16.5	0.00025941011724613344	6.651587917265881e-05	-0.000539349418033412	-0.006039169297750754	-0.0295598915979434	-0.047176323163410375	-0.05703408722384309	-0.05983062730260659	-0.06303766677594257	-0.06528351959218726	-0.06198458152374707	-0.05286773810933285	-0.04075716508621301	-0.02610775039591557	-0.0126296581026213	0.0012159379793205034	0.0178510639530821	0.034355934387617075	0.05412257914534507	0.07315144625231126
16.6	0.00024540349270693845	7.027555112237347e-05	-0.0004845798643941825	-0.005720370520679588	-0.02885019049065677	-0.046533283412352626	-0.0565382976926251	-0.05948088250317372	-0.06286588139817495	-0.06536307263065572	-0.06241552364823681	-0.05361475181758755	-0.0416801540739207	-0.02708558436496046	-0.013593787904726921	0.00021244266700064856	0.016749157323405213	0.03301664229354055	0.05238709380006485	0.07107106241982913
16.7	0.0002318140282688486	7.284301255642424e-05	-0.0004349720373614747	-0.005417601954282711	-0.028155464300123067	-0.045896658530325145	-0.05604459934875233	-0.059131627860812865	-0.0626890877345019	-0.06542997943739137	-0.06282750190182636	-0.054342585860548416	-0.042588399470447125	-0.028052830741604726	-0.01454392848859784	-0.0007674160967412175	0.01568502045038791	0.03172778830657466	0.05070566023421913	0.06904821409634611
16.8	0.00021868053796848488	7.439593721609542e-05	-0.00039007320234550846	-0.005130114230506879	-0.027475478587294898	-0.045266454959198475	-0.05555304259763412	-0.0587829069886954	-0.06250740568203293	-0.06548436917016683	-0.06322040661039438	-0.05505071447574699	-0.04348115567350651	-0.029008959973945633	-0.015480237736957886	-0.0017245389581839585	0.01465710253903801	0.030487570298230956	0.04907667262784619	0.06708138383620206
16.900000000000002	0.0002060315694577501	7.50908347828654e-05	-0.0003494672539612005	-0.0048571888443205355	-0.026809998932291374	-0.044642676152379525	-0.055063675468041896	-0.058434761224083635	-0.06232095300779847	-0.06552637396824976	-0.06359414287619822	-0.05573862914252418	-0.044357672760990376	-0.029953395851002117	-0.016402796372549364	-0.0026597416715733557	0.013663923479126022	0.029294244967472637	0.04749856888843229	0.06516909064669309
17.0	0.0001938868938915647	7.506524823416082e-05	-0.0003127720501242895	-0.004598137208387818	-0.026158791162949523	-0.04402532271483592	-0.054576543724201086	-0.058087229804912606	-0.0621298454819621	-0.06555612897422212	-0.06394863080670071	-0.05640584023880126	-0.045217200387560316	-0.030885521203494196	-0.01731161336045267	-0.003573759101429111	0.012704071544210042	0.028146126255961648	0.04596982968005467	0.06330988930113225
17.1	0.00018225882064006597	7.443974991179706e-05	-0.00027963691003397417	-0.004352299708106601	-0.025521621567651954	-0.043414392535414674	-0.05409169096881528	-0.05774035002876639	-0.06193419699456955	-0.0655737723328227	-0.06428380567814453	-0.05705187854240467	-0.04605899147269158	-0.03180468345468941	-0.018206631254077208	-0.004467249219267339	0.011776201114113427	0.027041583783784195	0.044488977460443634	0.061502369653421915
17.2	0.00017115335456438982	7.331975203716748e-05	-0.00024974026920169954	-0.004119044760353881	-0.024898257093451105	-0.04280988091212725	-0.0536091587379892	-0.05739415739607841	-0.061734119657741955	-0.06557944516961789	-0.06459961803911823	-0.057676296583926735	-0.046882305683087405	-0.032710200015308624	-0.019087731476342552	-0.005340797088695026	0.010879030422548576	0.02597904130717569	0.043054575526964886	0.05974515595504455
17.3	0.0001605712120784995	7.179714648940319e-05	-0.00022278748458144906	-0.0038977678788908905	-0.024288465530426042	-0.04221178067099177	-0.053128986588907016	-0.057048685739196255	-0.061529723895006855	-0.06557329155199475	-0.06489603375898852	-0.05827866985777223	-0.04768641271250726	-0.03360136351662557	-0.0199547395275004	-0.006194918832680413	0.010011339331472833	0.02495697519958032	0.041665227072418404	0.058036906175306366
17.400000000000002	0.00015050871079860483	6.995178775723607e-05	-0.00019850878281729508	-0.00368789074902409	-0.02369201568313207	-0.0416200822789668	-0.05265121218103036	-0.056703967338786604	-0.06132111851928666	-0.06555545843474099	-0.0651730340256982	-0.05885859789775213	-0.04847059536197198	-0.034477446876062835	-0.0208074301110419	-0.007030065576715391	0.009171967133663417	0.023973912957206033	0.04031957425145352	0.05637631132558935
17.5	0.00014095854625530317	6.785283208910712e-05	-0.00017665734464086577	-0.003488860313791551	-0.023108677529939937	-0.04103477395144771	-0.052175871351491654	-0.05636003302890103	-0.06110841080088963	-0.06552609559223424	-0.06543061529711508	-0.05941570522334677	-0.04923415242347271	-0.03533770818984296	-0.021645532169170277	-0.007846627361487179	0.008359810384908984	0.0230284317300784	0.03901629725831944	0.05476209478830146
17.6	0.0001319104679096398	6.555994500468556e-05	-0.00015700751851523473	-0.0033001478736465954	-0.022538222370996782	-0.040455841754749665	-0.05170299818528652	-0.05601691229189171	-0.060891706526705336	-0.0654853555390567	-0.06566878920977953	-0.059949642162484496	-0.049976401370291745	-0.03618139544752307	-0.022468733819432183	-0.00864493701865748	0.007573820767136494	0.0221191568794492	0.037754113416580325	0.053193011651149175
17.7	0.0001233518655700554	6.312438849859606e-05	-0.0001393531567267075	-0.003121248201338557	-0.02198042296548931	-0.03988326970395437	-0.051232625080798185	-0.0556746333442378	-0.06067111005167462	-0.06543339344067342	-0.06588758244866876	-0.060460085556492224	-0.05069668085723227	-0.03700775106358194	-0.023276687184242025	-0.009425274003311506	0.006813002983712902	0.02124476056228067	0.03653177628135885	0.05166784804729948
17.8	0.00011526827624933155	6.058999846726644e-05	-0.00012350606726421463	-0.0029516786734435853	-0.021435053658837497	-0.039317039856458395	-0.05076478281112841	-0.05533322321423689	-0.06044672434348254	-0.06537036701562723	-0.06608703658128989	-0.06094673935265795	-0.051394353034060584	-0.03781601622156923	-0.02406901310524093	-0.010187868176687936	0.006076412688094114	0.020403960343401546	0.0353480747545942	0.050185420501939935
17.900000000000002	0.00010764382052537955	5.7994062124618574e-05	-0.00010929457499240387	-0.0027909784197736264	-0.020901890500405605	-0.03875713240152569	-0.050299500581657317	-0.05499270781241578	-0.06021865102131674	-0.06529643643057205	-0.0662672078592302	-0.061409335089669344	-0.05206880567567413	-0.038605435026772945	-0.024845305734703425	-0.010932903532849453	0.005363154446929318	0.01959551783581736	0.034201832213741235	0.04874457528569885
18.0	0.00010046157657307718	5.53681044436804e-05	-9.656218581314554e-05	-0.0026387074916878668	-0.020380711352271902	-0.03820352574611557	-0.04983680608420518	-0.054653111995422436	-0.05998699038944144	-0.0652117641893128	-0.06642816699002868	-0.06184763228100392	-0.052719454132546355	-0.03937525846372133	-0.025605136996489388	-0.01166052186304511	0.004672379738662949	0.018818237369552182	0.033091905654276874	0.04734418777533406
18.1	9.370389921200154e-05	5.273859196992587e-05	-8.516634771675234e-05	-0.0024944460501466212	-0.01987129598956606	-0.03765619659722923	-0.04937672554812747	-0.054314459624085765	-0.05975184146624939	-0.06511651501690056	-0.06656999888208921	-0.06226141870121083	-0.053345743105224115	-0.040124748155392374	-0.026348060909392675	-0.012370826351651923	0.004003284988621023	0.018070964689301888	0.03201718484632396	0.04598316182205928
18.2	8.735269056264106e-05	5.0127561698806665e-05	-7.497730284461397e-05	-0.002357793574180637	-0.019373426192846627	-0.037115120040994834	-0.04891928378863914	-0.05397677361625398	-0.05951330200938112	-0.06501085573973739	-0.0666928023651189	-0.06265051057986187	-0.05394714824669716	-0.0408531799213842	-0.02707361776614829	-0.01306388509774439	0.0033551096415112614	0.017352585681093394	0.030976591505652754	0.04466042912783321
18.3	8.138962821704099e-05	4.7553182094476254e-05	-6.587702491498444e-05	-0.002228368090299049	-0.01888688583296134	-0.036580269618686774	-0.04846450425262826	-0.0536400759949577	-0.059271468537429046	-0.06489495516251016	-0.06679668988846188	-0.0630147527078266	-0.054523177596675264	-0.04155984713290537	-0.02778133816176224	-0.01373973455652227	0.0027271342722088024	0.016662025128061253	0.029969078479273516	0.04337494862989831
18.400000000000002	7.57963562045523e-05	4.503025274869598e-05	-5.775823660094491e-05	-0.0021058054232234663	-0.018411460948804248	-0.03605161739985872	-0.04801240906219187	-0.05330438793238902	-0.05902643634868912	-0.06476898394272416	-0.06688178719950559	-0.06335401846037388	-0.055073372851908234	-0.042244063862869545	-0.02847074686530592	-0.014398382895067636	0.0021186787356475066	0.015998245495381057	0.02899362894578968	0.04212570589382244
18.5	7.055464346520655e-05	4.257064863769822e-05	-5.0523501690651625e-05	-0.001989758468214913	-0.01794693981835974	-0.03552913405275078	-0.04756301905610105	-0.052969729790132994	-0.05877829953736563	-0.06463311446349337	-0.06694823300421988	-0.06366820974152244	-0.05559731047683931	-0.042905167829998044	-0.02914136652982179	-0.015039813257138815	0.0015291003565803874	0.015360245744332975	0.028049255630642433	0.04091171251526066
18.6	6.56465140280364e-05	4.01837144293477e-05	-4.4084387102724536e-05	-0.0018798964851519798	-0.01749311302339787	-0.03501278891211605	-0.047116353829375	-0.052636121156041424	-0.058527151007585494	-0.06448752070519263	-0.06699617861174532	-0.06395725685391032	-0.05609460265900122	-0.04354252313630678	-0.02979272123548695	-0.01566398693199311	0.0009577921599226677	0.014747060175406715	0.027135000036340142	0.039732005530626606
18.7	6.105435262546897e-05	3.787661382214325e-05	-3.8360690072122165e-05	-0.0017759044144212395	-0.017049773508165722	-0.03450255004460117	-0.04667243177113154	-0.05230358087809918	-0.05827308248554271	-0.06433237811649777	-0.06702578756483085	-0.06422111829836506	-0.056564898113758214	-0.04415552279793338	-0.03042433986174654	-0.016270846422536258	0.00040418114233390425	0.014157757300305131	0.026249931687732212	0.038585646836832854
18.8	5.676098905391311e-05	3.5654638460134954e-05	-3.327972606197821e-05	-0.0016774822145959622	-0.016616716632397825	-0.033998384311797754	-0.04623127010085486	-0.05197212709559392	-0.058016184530045145	-0.06416786348528884	-0.06703723525782106	-0.06445978050725694	-0.05700788274300548	-0.04474359106980339	-0.031035759284687388	-0.01686031840841967	-0.0001322734143561062	0.013591438742655051	0.025393147392357155	0.037471722620233815
18.900000000000002	5.2749764211169694e-05	3.352148056222921e-05	-2.8775673193545052e-05	-0.0015843442218024366	-0.016193740218953253	-0.03350025743108042	-0.04579288490321004	-0.051641777267867575	-0.05775654654171417	-0.0639941548098433	-0.06703070854375194	-0.06467325751560075	-0.05742328015271567	-0.045306185565155734	-0.03162652739649476	-0.017432316600037343	-0.0006520815873298045	0.013047238167187235	0.02456377051586542	0.03638934279488027
19.0	4.9004580399942334e-05	3.147947302914595e-05	-2.478896921807326e-05	-0.001496218530606498	-0.015780644596366446	-0.03300813403432632	-0.04535729116152054	-0.05131254820089736	-0.057494256771046345	-0.0638114311706756	-0.06700640533208113	-0.06486159057379631	-0.05781085203420037	-0.045842799171508096	-0.03219620594443306	-0.01798674447976684	-0.0011557244140730652	0.012524320237109513	0.023760950272492122	0.035337640450172556
19.1	4.5509938180205026e-05	2.9529800444910293e-05	-2.1265757280356716e-05	-0.0014128463961940244	-0.015377232636586434	-0.0325219777246138	-0.04492450279000747	-0.05098445607192976	-0.05722940232553088	-0.0636198726033742	-0.06696453417841605	-0.06502484770578568	-0.05817039841413036	-0.04635296176514886	-0.03274437318738826	-0.018523497927143816	-0.0016436554503430694	0.012021879599360135	0.02298386103053111	0.03431577130797863
19.200000000000003	4.225096177848284e-05	2.7672684070605105e-05	-1.8157376942862312e-05	-0.0013339816575680301	-0.014983309788163214	-0.03204175113098206	-0.04449453266488384	-0.05065751645236231	-0.056962069175982386	-0.06341965997271158	-0.06690531386757373	-0.06516312321632076	-0.05850175777844776	-0.04683624172674822	-0.03327062636860396	-0.019042467725060398	-0.002116302284420782	0.011539139897396793	0.022231701632740054	0.033322913189262664
19.3	3.921341481639192e-05	2.5907543634631416e-05	-1.5419897151217864e-05	-0.0012593901814403861	-0.014598684105126158	-0.03156741596133284	-0.04406739265438442	-0.050331744329051735	-0.056692342162237216	-0.06321097484828794	-0.06682897299121142	-0.06527653715094843	-0.05880480707534826	-0.04729224726122122	-0.03377458400384404	-0.019543541944488534	-0.002574068007331118	0.011075352811148737	0.021503694731587537	0.03235826549025398
19.400000000000002	3.638370790137025e-05	2.4233138454332956e-05	-1.3013688025932638e-05	-0.0011888493264582377	-0.014223166271788457	-0.031098933053545972	-0.04364309364780182	-0.050007154124206046	-0.05642030499833492	-0.06299399938193827	-0.06673574952117463	-0.06536523471222136	-0.05907946160264727	-0.04772062752538994	-0.03425588798481591	-0.020026608205615967	-0.0030173326387530723	0.01062979712373474	0.0207990861392337	0.031421048668169735
19.5	3.374889942701073e-05	2.2647690176994852e-05	-1.0903028561156936e-05	-0.0011221474273726978	-0.013856569623697133	-0.030636262424876253	-0.04322164558359634	-0.049683759713997806	-0.056146040277298755	-0.06276891618710143	-0.06662589037967002	-0.06542938563556198	-0.05932567478484621	-0.04812107356749338	-0.0347142054982675	-0.020491555813695793	-0.003446454508414466	0.010201777814527581	0.020117144192121798	0.03051050373648729
19.6	3.1296690756471445e-05	2.1148989202448376e-05	-9.055747498801826e-06	-0.0010590832987298722	-0.013498710164941254	-0.03017936331969621	-0.04280305747663458	-0.04936157444602819	-0.055869629475604594	-0.06253590822031241	-0.06649965100728558	-0.06546918352810703	-0.0595434378453	-0.04849331908302358	-0.035149230761734894	-0.020938277768337118	-0.003861771592816216	0.00979062517812723	0.019457159130042638	0.0296258917697513
19.700000000000003	2.901541680801198e-05	1.9734486643315876e-05	-7.442894825374222e-06	-0.000999465757641927	-0.013149406582016502	-0.02972819425564311	-0.04238733744461049	-0.04904061115574962	-0.05559115295742516	-0.06229515866498262	-0.06635729492983089	-0.06548484517378207	-0.0597327793788961	-0.04883714099174611	-0.0355606865775185	-0.02136667264535996	-0.004263602807193957	0.009395693968788756	0.018818442489520294	0.028766493417887465
19.8	2.689403292485558e-05	1.8401373490958178e-05	-6.038441509333892e-06	-0.000943113165176981	-0.01280848025443687	-0.02928271306822422	-0.04197449273369509	-0.04872088218194911	-0.05531068997871733	-0.06204685081758928	-0.06619909332489397	-0.06547660980776611	-0.05989376483074304	-0.04915235984121047	-0.03594832570696023	-0.021776646350749367	-0.004652249252680931	0.009016362569837172	0.0182003265113567	0.027931608429981054
19.900000000000002	2.492209879054452e-05	1.7146648484061986e-05	-4.819005258649409e-06	-0.0008898529858924364	-0.012475755262276352	-0.028842876953935875	-0.04156452974345712	-0.04840239938137918	-0.05502831869121359	-0.061791167976386244	-0.06602532458898148	-0.06544473836339926	-0.060026495886254076	-0.04943884004232981	-0.03631193206764939	-0.022168113746657347	-0.0050279954186965995	0.008652032187590149	0.01760216356216219	0.027120555187469718
20.0	2.3089760044120897e-05	1.596717602128962e-05	-3.7636002316965727e-06	-0.0008395213650245503	-0.012151058390811084	-0.028408642511941484	-0.04115745405109036	-0.048085174142617024	-0.054744116146371244	-0.06152829333272646	-0.06583627390603457	-0.06538951269452511	-0.060131109778164486	-0.04969648994299763	-0.03665132175667944	-0.02254100014977796	-0.005391110340644713	0.008302126069299996	0.0170233255696896	0.02633267024669127
20.1	2.1387728155359993e-05	1.485973531827924e-05	-2.8534087797336443e-06	-0.0007919627228393382	-0.011834219132428964	-0.027979965784357665	-0.040753270434986055	-0.04776921739922212	-0.05445815829932348	-0.06125840986508966	-0.06563223281808009	-0.06531123477613449	-0.060207778515877955	-0.04992526174601116	-0.036966343903557006	-0.022895242702839932	-0.0057418487130635795	0.007966088744619196	0.01646320347178071	0.0255673078907156
20.200000000000003	1.98072590375653e-05	1.3821061881396146e-05	-2.071573436178705e-06	-0.0007470293656439898	-0.01152506968596234	-0.027556802295191803	-0.040351982897675887	-0.04745453964225456	-0.05417052001286797	-0.06098170023586313	-0.06541349879871036	-0.06521022588613334	-0.06025670804258692	-0.05012515127777053	-0.0372568813568045	-0.023230791620293716	-0.006080451958428296	0.007643385290087608	0.015921206678728515	0.024823839690383143
20.3	1.834013080288069e-05	1.2847882254926072e-05	-1.4030074969481658e-06	-0.000704581112955331	-0.011223444953594768	-0.02713910708797237	-0.03995359468817882	-0.047141150932212064	-0.05388127506152678	-0.06069834669094188	-0.06518037483006382	-0.06508682577089388	-0.060278137325517706	-0.05029619761456149	-0.03752285120873809	-0.023547611309686266	-0.006407149251860735	0.007333500616135935	0.015396762548850359	0.024101654074467092
20.400000000000002	1.6978621001593033e-05	1.1936942893855584e-05	-8.342226575100235e-07	-0.000664484940320742	-0.010929182535484335	-0.02672683476211242	-0.03955810832377342	-0.04682906091043396	-0.053590496135702874	-0.060408530962184945	-0.06493316898391356	-0.06494139179724624	-0.060272337384678645	-0.05043848257333254	-0.037764205163295955	-0.02384568137050834	-0.006722158502068481	0.007035938776096913	0.014889315877063393	0.023400155908865822
20.5	1.5715483631476678e-05	1.1085033920066034e-05	-3.5317228624630804e-07	-0.0006266146372881962	-0.010642122722240166	-0.026319939508044853	-0.03916552561122087	-0.04651827881001867	-0.053298254845956634	-0.06011243417276632	-0.0646721940074423	-0.06477429809338926	-0.060239610265331624	-0.050552130074134734	-0.03798092975212925	-0.024124997472693564	-0.007025687288877478	0.006750222296714765	0.014398328396248303	0.022718766084730096
